,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,extended_tweet,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,matching_rules,retweeted_status,display_text_range
76,Tue May 12 19:10:06 +0000 2020,1260286146476675073,1260286146476675073,Italy’s attempt to dictate the price of face masks is backfiring https://t.co/G0xLVsxfZj,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381594, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,18,4,23,51,"{'hashtags': [], 'urls': [{'url': 'https://t.co/G0xLVsxfZj', 'expanded_url': 'https://trib.al/8Ho32Gi', 'display_url': 'trib.al/8Ho32Gi', 'indices': [65, 88]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
77,Tue May 12 19:08:07 +0000 2020,1260285643734777856,1260285643734777856,A luxury dorm complex that promised an “elite” housing experience for students at the University of Florida has fal… https://t.co/7cIILdxHiF,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381594, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,"{'full_text': 'A luxury dorm complex that promised an “elite” housing experience for students at the University of Florida has fallen into bankruptcy https://t.co/bc5RX5LJG9', 'display_text_range': [0, 158], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/bc5RX5LJG9', 'expanded_url': 'https://trib.al/r6vKVeC', 'display_url': 'trib.al/r6vKVeC', 'indices': [135, 158]}], 'user_mentions': [], 'symbols': []}}",7,2,11,39,"{'hashtags': [], 'urls': [{'url': 'https://t.co/7cIILdxHiF', 'expanded_url': 'https://twitter.com/i/web/status/1260285643734777856', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
78,Tue May 12 19:05:00 +0000 2020,1260284862436605960,1260284862436605960,Who buys a $100 million shopping mall in the middle of a pandemic? https://t.co/8KfAYcpqh4 via @BW,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381594, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,6,9,28,71,"{'hashtags': [], 'urls': [{'url': 'https://t.co/8KfAYcpqh4', 'expanded_url': 'https://trib.al/lWcOimI', 'display_url': 'trib.al/lWcOimI', 'indices': [67, 90]}], 'user_mentions': [{'screen_name': 'BW', 'name': 'Businessweek', 'id': 67358777, 'id_str': '67358777', 'indices': [95, 98]}], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
79,Tue May 12 18:59:23 +0000 2020,1260283445814734859,1260283445814734859,"China can't be trusted with ""sensitive"" Huawei papers, U.S. says https://t.co/tEXYayidcM","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381594, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,5,11,39,89,"{'hashtags': [], 'urls': [{'url': 'https://t.co/tEXYayidcM', 'expanded_url': 'https://trib.al/pbySzfP', 'display_url': 'trib.al/pbySzfP', 'indices': [65, 88]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
80,Tue May 12 18:57:07 +0000 2020,1260282876190429188,1260282876190429188,"RT @BloombergLive: The COVID-19 pandemic caught the world off guard. ""As 
@GrabSG's Hooi Ling Tan said, for those who don’t have a digital…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381594, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'BloombergLive', 'name': 'Bloomberg Live', 'id': 237417499, 'id_str': '237417499', 'indices': [3, 17]}, {'screen_name': 'GrabSG', 'name': 'Grab Singapore', 'id': 1724451330, 'id_str': '1724451330', 'indices': [74, 81]}], 'symbols': []}",False,False,,low,en,[{'tag': None}],"{'created_at': 'Tue May 12 18:55:39 +0000 2020', 'id': 1260282508152918020, 'id_str': '1260282508152918020', 'text': 'The COVID-19 pandemic caught the world off guard. ""As \n@GrabSG\'s Hooi Ling Tan said, for those who don’t have a dig… https://t.co/L0lSHmEyja', 'display_text_range': [0, 140], 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 237417499, 'id_str': '237417499', 'name': 'Bloomberg Live', 'screen_name': 'BloombergLive', 'location': 'New York, NY', 'url': 'http://bloomberglive.com', 'description': ""Using the world's largest newsroom to produce best-in-class live events."", 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 17222, 'friends_count': 1771, 'listed_count': 249, 'favourites_count': 4502, 'statuses_count': 12053, 'created_at': 'Wed Jan 12 20:08:21 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': False, 'profile_link_color': '009999', 'profile_sidebar_border_color': 'EEEEEE', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991781464953024513/hmi4V7e3_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991781464953024513/hmi4V7e3_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/237417499/1589552492', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': 'The COVID-19 pandemic caught the world off guard. ""As \n@GrabSG\'s Hooi Ling Tan said, for those who don’t have a digital strategy, it’s doomsday."" Read our full #STYT recap piece on how technology has been impacted by the virus here. https://t.co/yShLHONaXD https://t.co/WkFuwa7Pmm', 'display_text_range': [0, 256], 'entities': {'hashtags': [{'text': 'STYT', 'indices': [160, 165]}], 'urls': [{'url': 'https://t.co/yShLHONaXD', 'expanded_url': 'https://bloom.bg/3bxsIBi', 'display_url': 'bloom.bg/3bxsIBi', 'indices': [233, 256]}], 'user_mentions': [{'screen_name': 'GrabSG', 'name': 'Grab Singapore', 'id': 1724451330, 'id_str': '1724451330', 'indices': [55, 62]}], 'symbols': [], 'media': [{'id': 1260282451798212612, 'id_str': '1260282451798212612', 'indices': [257, 280], 'media_url': 'http://pbs.twimg.com/media/EX1sNnAXQAQ7A0J.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EX1sNnAXQAQ7A0J.jpg', 'url': 'https://t.co/WkFuwa7Pmm', 'display_url': 'pic.twitter.com/WkFuwa7Pmm', 'expanded_url': 'https://twitter.com/BloombergLive/status/1260282508152918020/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1366, 'h': 625, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 549, 'resize': 'fit'}, 'small': {'w': 680, 'h': 311, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1260282451798212612, 'id_str': '1260282451798212612', 'indices': [257, 280], 'media_url': 'http://pbs.twimg.com/media/EX1sNnAXQAQ7A0J.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EX1sNnAXQAQ7A0J.jpg', 'url': 'https://t.co/WkFuwa7Pmm', 'display_url': 'pic.twitter.com/WkFuwa7Pmm', 'expanded_url': 'https://twitter.com/BloombergLive/status/1260282508152918020/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1366, 'h': 625, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 549, 'resize': 'fit'}, 'small': {'w': 680, 'h': 311, 'resize': 'fit'}}}]}}, 'quote_count': 1, 'reply_count': 0, 'retweet_count': 7, 'favorite_count': 9, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/L0lSHmEyja', 'expanded_url': 'https://twitter.com/i/web/status/1260282508152918020', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'GrabSG', 'name': 'Grab Singapore', 'id': 1724451330, 'id_str': '1724451330', 'indices': [55, 62]}], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}",
81,Tue May 12 18:57:03 +0000 2020,1260282860432510976,1260282860432510976,"Brazilian oil giant Petrobras is dealing with outbreak at two offshore oil platforms, where 42 out of 45 employees… https://t.co/vpPI9LGLSy","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381594, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,"{'full_text': 'Brazilian oil giant Petrobras is dealing with outbreak at two offshore oil platforms, where 42 out of 45 employees tested positive https://t.co/XXnIUQIKxV', 'display_text_range': [0, 154], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/XXnIUQIKxV', 'expanded_url': 'https://trib.al/kx26nha', 'display_url': 'trib.al/kx26nha', 'indices': [131, 154]}], 'user_mentions': [], 'symbols': []}}",13,2,49,51,"{'hashtags': [], 'urls': [{'url': 'https://t.co/vpPI9LGLSy', 'expanded_url': 'https://twitter.com/i/web/status/1260282860432510976', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
82,Tue May 12 18:57:03 +0000 2020,1260282860134694918,1260282860134694918,Amazon is being asked by several U.S. states to provide information about health and safety measures following the… https://t.co/W2uVxECdGG,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381594, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,"{'full_text': 'Amazon is being asked by several U.S. states to provide information about health and safety measures following the death of a number of workers https://t.co/PTxzxecabY', 'display_text_range': [0, 167], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/PTxzxecabY', 'expanded_url': 'https://trib.al/8t7KlYn', 'display_url': 'trib.al/8t7KlYn', 'indices': [144, 167]}], 'user_mentions': [], 'symbols': []}}",1,3,22,43,"{'hashtags': [], 'urls': [{'url': 'https://t.co/W2uVxECdGG', 'expanded_url': 'https://twitter.com/i/web/status/1260282860134694918', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
83,Tue May 12 18:57:02 +0000 2020,1260282858213642241,1260282858213642241,The U.S. posts a record $737.9 billion budget deficit in the month of April alone https://t.co/WLq9S0tkCB,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381594, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,5,4,42,46,"{'hashtags': [], 'urls': [{'url': 'https://t.co/WLq9S0tkCB', 'expanded_url': 'https://trib.al/WXHV2AW', 'display_url': 'trib.al/WXHV2AW', 'indices': [82, 105]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
84,Tue May 12 18:45:36 +0000 2020,1260279979675389952,1260279979675389952,The reopening of hospitals for non-emergency procedures will require a delicate balance -- and no one knows for sur… https://t.co/BuWg3PUnMX,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381594, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,"{'full_text': 'The reopening of hospitals for non-emergency procedures will require a delicate balance -- and no one knows for sure what a return to normal will look like https://t.co/TbK3FBIRvX', 'display_text_range': [0, 179], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/TbK3FBIRvX', 'expanded_url': 'https://trib.al/MC9kKZ9', 'display_url': 'trib.al/MC9kKZ9', 'indices': [156, 179]}], 'user_mentions': [], 'symbols': []}}",2,5,17,29,"{'hashtags': [], 'urls': [{'url': 'https://t.co/BuWg3PUnMX', 'expanded_url': 'https://twitter.com/i/web/status/1260279979675389952', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
85,Tue May 12 18:44:05 +0000 2020,1260279596106252291,1260279596106252291,"More than 1,000 workers at European slaughterhouses have contracted Covid-19 https://t.co/MoxuNnz4cq","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381594, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,7,5,49,32,"{'hashtags': [], 'urls': [{'url': 'https://t.co/MoxuNnz4cq', 'expanded_url': 'https://trib.al/NjHhit7', 'display_url': 'trib.al/NjHhit7', 'indices': [77, 100]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
86,Tue May 12 18:42:02 +0000 2020,1260279082362769410,1260279082362769410,"The U.S. trimmed its 2020 oil production forecast by a modest 70,000 barrels a day even as drilling activity drops… https://t.co/UTSUOT6aV9","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381594, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,"{'full_text': 'The U.S. trimmed its 2020 oil production forecast by a modest 70,000 barrels a day even as drilling activity drops to historic lows https://t.co/fWFDWesF7f', 'display_text_range': [0, 155], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/fWFDWesF7f', 'expanded_url': 'https://trib.al/9RQWpcY', 'display_url': 'trib.al/9RQWpcY', 'indices': [132, 155]}], 'user_mentions': [], 'symbols': []}}",2,1,12,31,"{'hashtags': [], 'urls': [{'url': 'https://t.co/UTSUOT6aV9', 'expanded_url': 'https://twitter.com/i/web/status/1260279082362769410', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
